id_batalla,id_temporada,id_arena
8487,T10,54000049
8488,T1,54000050
8489,T2,54000051
8490,T3,54000052
8491,T4,54000053
8492,T5,54000054
8493,T6,54000055
8494,T7,54000056
8495,T1,54000057
8496,T2,54000058
8497,T3,54000000
8498,T4,54000001
8499,T5,54000002
8500,T6,54000003
8501,T7,54000004
8502,T8,54000005
8503,T9,54000006
8504,T10,54000007
8505,T1,54000008
8506,T2,54000009
8507,T3,54000010
8508,T4,54000011
8509,T5,54000012
8510,T6,54000013
8511,T7,54000014
8512,T8,54000015
8513,T9,54000016
8514,T10,54000017
8515,T1,54000018
8516,T2,54000019
8517,T3,54000020
8518,T4,54000021
8519,T5,54000022
8520,T6,54000023
8521,T7,54000024
8522,T8,54000025
8523,T9,54000026
8524,T10,54000027
8525,T1,54000028
8526,T2,54000029
8527,T3,54000030
8528,T4,54000031
8529,T5,54000032
8530,T6,54000033
8531,T7,54000034
8532,T8,54000035
8533,T9,54000036
8534,T10,54000037
8535,T1,54000038
8536,T2,54000039
8537,T3,54000040
8538,T4,54000041
8539,T5,54000042
8540,T6,54000043
8541,T7,54000044
8542,T8,54000045
8543,T9,54000046
8544,T10,54000047
8545,T1,54000048
8546,T2,54000049
8547,T3,54000050
8548,T4,54000051
8549,T5,54000052
8550,T6,54000053
8551,T7,54000054
8552,T8,54000055
8553,T9,54000056
8554,T10,54000057
8555,T1,54000058
8556,T2,54000000
8557,T3,54000001
8558,T4,54000002
8559,T5,54000003
8560,T6,54000004
8561,T7,54000005
8562,T8,54000006
8563,T9,54000007
8564,T10,54000008
8565,T1,54000009
8566,T2,54000010
8567,T3,54000011
8568,T4,54000012
8569,T5,54000013
8570,T6,54000014
8571,T7,54000015
8572,T8,54000016
8573,T9,54000017
8574,T10,54000018
8575,T1,54000019
8576,T2,54000020
8577,T3,54000021
8578,T4,54000022
8579,T5,54000023
8580,T6,54000024
8581,T7,54000025
8582,T8,54000026
8583,T9,54000027
8584,T10,54000028
8585,T1,54000029
8586,T2,54000030
8587,T3,54000031
8588,T4,54000032
8589,T5,54000033
8590,T6,54000034
8591,T7,54000035
8592,T8,54000036
8593,T9,54000037
8594,T10,54000038
8595,T1,54000039
8596,T2,54000040
8597,T3,54000041
8598,T4,54000042
8599,T5,54000043
8600,T6,54000044
8601,T7,54000045
8602,T8,54000046
8603,T9,54000047
8604,T10,54000048
8605,T1,54000049
8606,T2,54000050
8607,T3,54000051
8608,T4,54000052
8609,T5,54000053
8610,T6,54000054
8611,T7,54000055
8612,T8,54000056
8613,T9,54000057
8614,T10,54000058
8615,T1,54000000
8616,T2,54000001
8617,T3,54000002
8618,T4,54000003
8619,T5,54000004
8620,T6,54000005
8621,T7,54000006
8622,T8,54000007
8623,T9,54000008
8624,T10,54000009
8625,T1,54000010
8626,T2,54000011
8627,T3,54000012
8628,T4,54000013
8629,T5,54000014
8630,T6,54000015
8631,T7,54000016
8632,T1,54000017
8633,T2,54000018
8634,T3,54000019
8635,T4,54000020
8636,T5,54000021
8637,T6,54000022
8638,T7,54000023
8639,T8,54000024
8640,T9,54000025
8641,T10,54000026
8642,T1,54000027
8643,T2,54000028
8644,T3,54000029
8645,T4,54000030
8646,T5,54000031
8647,T6,54000032
8648,T7,54000033
8649,T8,54000034
8650,T9,54000035
8651,T10,54000036
8652,T1,54000037
8653,T2,54000038
8654,T3,54000039
8655,T4,54000040
8656,T5,54000041
8657,T6,54000042
8658,T7,54000043
8659,T8,54000044
8660,T9,54000045
8661,T10,54000046
8662,T1,54000047
8663,T2,54000048
8664,T3,54000049
8665,T4,54000050
8666,T5,54000051
8667,T6,54000052
8668,T7,54000053
8669,T8,54000054
8670,T9,54000055
8671,T10,54000056
8672,T1,54000057
8673,T2,54000058
8674,T3,54000000
8675,T4,54000001
8676,T5,54000002
8677,T6,54000003
8678,T7,54000004
8679,T8,54000005
8680,T9,54000006
8681,T10,54000007
8682,T1,54000008
8683,T2,54000009
8684,T3,54000010
8685,T4,54000011
8686,T5,54000012
8687,T6,54000013
8688,T7,54000014
8689,T8,54000015
8690,T9,54000016
8691,T10,54000017
8692,T1,54000018
8693,T2,54000019
8694,T3,54000020
8695,T4,54000021
8696,T5,54000022
8697,T6,54000023
8698,T7,54000024
8699,T8,54000025
8700,T9,54000026
8701,T10,54000027
8702,T1,54000028
8703,T2,54000029
8704,T3,54000030
8705,T4,54000031
8706,T5,54000032
8707,T6,54000033
8708,T7,54000034
8709,T8,54000035
8710,T9,54000036
8711,T10,54000037
8712,T1,54000038
8713,T2,54000039
8714,T3,54000040
8715,T4,54000041
8716,T5,54000042
8717,T6,54000043
8718,T7,54000044
8719,T8,54000045
8720,T9,54000046
8721,T10,54000047
8722,T1,54000048
8723,T2,54000049
8724,T3,54000050
8725,T4,54000051
8726,T5,54000052
8727,T6,54000053
8728,T7,54000054
8729,T8,54000055
8730,T9,54000056
8731,T10,54000057
8732,T1,54000058
8733,T2,54000000
8734,T3,54000001
8735,T4,54000002
8736,T5,54000003
8737,T6,54000004
8738,T7,54000005
8739,T8,54000006
8740,T9,54000007
8741,T10,54000008
8742,T1,54000009
8743,T2,54000010
8744,T3,54000011
8745,T4,54000012
8746,T5,54000013
8747,T6,54000014
8748,T7,54000015
8749,T8,54000016
8750,T9,54000017
8751,T10,54000018
8752,T1,54000019
8753,T2,54000020
8754,T3,54000021
8755,T4,54000022
8756,T5,54000023
8757,T6,54000024
8758,T7,54000025
8759,T8,54000026
8760,T9,54000027
8761,T10,54000028
8762,T1,54000029
8763,T2,54000030
8764,T3,54000031
8765,T4,54000032
8766,T5,54000033
8767,T6,54000034
8768,T7,54000035
8769,T1,54000036
8770,T2,54000037
8771,T3,54000038
8772,T4,54000039
8773,T5,54000040
8774,T6,54000041
8775,T7,54000042
8776,T8,54000043
8777,T9,54000044
8778,T10,54000045
8779,T1,54000046
8780,T2,54000047
8781,T3,54000048
8782,T4,54000049
8783,T5,54000050
8784,T6,54000051
8785,T7,54000052
8786,T8,54000053
8787,T9,54000054
8788,T10,54000055
8789,T1,54000056
8790,T2,54000057
8791,T3,54000058
8792,T4,54000000
8793,T5,54000001
8794,T6,54000002
8795,T7,54000003
8796,T8,54000004
8797,T9,54000005
8798,T10,54000006
8799,T1,54000007
8800,T2,54000008
8801,T3,54000009
8802,T4,54000010
8803,T5,54000011
8804,T6,54000012
8805,T7,54000013
8806,T8,54000014
8807,T9,54000015
8808,T10,54000016
8809,T1,54000017
8810,T2,54000018
8811,T3,54000019
8812,T4,54000020
8813,T5,54000021
8814,T6,54000022
8815,T7,54000023
8816,T8,54000024
8817,T9,54000025
8818,T10,54000026
8819,T1,54000027
8820,T2,54000028
8821,T3,54000029
8822,T4,54000030
8823,T5,54000031
8824,T6,54000032
8825,T7,54000033
8826,T8,54000034
8827,T9,54000035
8828,T10,54000036
8829,T1,54000037
8830,T2,54000038
8831,T3,54000039
8832,T4,54000040
8833,T5,54000041
8834,T6,54000042
8835,T7,54000043
8836,T8,54000044
8837,T9,54000045
8838,T10,54000046
8839,T1,54000047
8840,T2,54000048
8841,T3,54000049
8842,T4,54000050
8843,T5,54000051
8844,T6,54000052
8845,T7,54000053
8846,T8,54000054
8847,T9,54000055
8848,T10,54000056
8849,T1,54000057
8850,T2,54000058
8851,T3,54000000
8852,T4,54000001
8853,T5,54000002
8854,T6,54000003
8855,T7,54000004
8856,T8,54000005
8857,T9,54000006
8858,T10,54000007
8859,T1,54000008
8860,T2,54000009
8861,T3,54000010
8862,T4,54000011
8863,T5,54000012
8864,T6,54000013
8865,T7,54000014
8866,T8,54000015
8867,T9,54000016
8868,T10,54000017
8869,T1,54000018
8870,T2,54000019
8871,T3,54000020
8872,T4,54000021
8873,T5,54000022
8874,T6,54000023
8875,T7,54000024
8876,T8,54000025
8877,T9,54000026
8878,T10,54000027
8879,T1,54000028
8880,T2,54000029
8881,T3,54000030
8882,T4,54000031
8883,T5,54000032
8884,T6,54000033
8885,T7,54000034
8886,T8,54000035
8887,T9,54000036
8888,T10,54000037
8889,T1,54000038
8890,T2,54000039
8891,T3,54000040
8892,T4,54000041
8893,T5,54000042
8894,T6,54000043
8895,T7,54000044
8896,T8,54000045
8897,T9,54000046
8898,T10,54000047
8899,T1,54000048
8900,T2,54000049
8901,T3,54000050
8902,T4,54000051
8903,T5,54000052
8904,T6,54000053
8905,T7,54000054
8906,T1,54000055
8907,T2,54000056
8908,T3,54000057
8909,T4,54000058
8910,T5,54000000
8911,T6,54000001
8912,T7,54000002
8913,T8,54000003
8914,T9,54000004
8915,T10,54000005
8916,T1,54000006
8917,T2,54000007
8918,T3,54000008
8919,T4,54000009
8920,T5,54000010
8921,T6,54000011
8922,T7,54000012
8923,T8,54000013
8924,T9,54000014
8925,T10,54000015
8926,T1,54000016
8927,T2,54000017
8928,T3,54000018
8929,T4,54000019
8930,T5,54000020
8931,T6,54000021
8932,T7,54000022
8933,T8,54000023
8934,T9,54000024
8935,T10,54000025
8936,T1,54000026
8937,T2,54000027
8938,T3,54000028
8939,T4,54000029
8940,T5,54000030
8941,T6,54000031
8942,T7,54000032
8943,T8,54000033
8944,T9,54000034
8945,T10,54000035
8946,T1,54000036
8947,T2,54000037
8948,T3,54000038
8949,T4,54000039
8950,T5,54000040
8951,T6,54000041
8952,T7,54000042
8953,T8,54000043
8954,T9,54000044
8955,T10,54000045
8956,T1,54000046
8957,T2,54000047
8958,T3,54000048
8959,T4,54000049
8960,T5,54000050
8961,T6,54000051
8962,T7,54000052
8963,T8,54000053
8964,T9,54000054
8965,T10,54000055
8966,T1,54000056
8967,T2,54000057
8968,T3,54000058
8969,T4,54000000
8970,T5,54000001
8971,T6,54000002
8972,T7,54000003
8973,T8,54000004
8974,T9,54000005
8975,T10,54000006
8976,T1,54000007
8977,T2,54000008
8978,T3,54000009
8979,T4,54000010
8980,T5,54000011
8981,T6,54000012
8982,T7,54000013
8983,T8,54000014
8984,T9,54000015
8985,T10,54000016
8986,T1,54000017
8987,T2,54000018
8988,T3,54000019
8989,T4,54000020
8990,T5,54000021
8991,T6,54000022
8992,T7,54000023
8993,T8,54000024
8994,T9,54000025
8995,T10,54000026
8996,T1,54000027
8997,T2,54000028
8998,T3,54000029
8999,T4,54000030
9000,T5,54000031
9001,T6,54000032
9002,T7,54000033
9003,T8,54000034
9004,T9,54000035
9005,T10,54000036
9006,T1,54000037
9007,T2,54000038
9008,T3,54000039
9009,T4,54000040
9010,T5,54000041
9011,T6,54000042
9012,T7,54000043
9013,T8,54000044
9014,T9,54000045
9015,T10,54000046
9016,T1,54000047
9017,T2,54000048
9018,T3,54000049
9019,T4,54000050
9020,T5,54000051
9021,T6,54000052
9022,T7,54000053
9023,T8,54000054
9024,T9,54000055
9025,T10,54000056
9026,T1,54000057
9027,T2,54000058
9028,T3,54000000
9029,T4,54000001
9030,T5,54000002
9031,T6,54000003
9032,T7,54000004
9033,T8,54000005
9034,T9,54000006
9035,T10,54000007
9036,T1,54000008
9037,T2,54000009
9038,T3,54000010
9039,T4,54000011
9040,T5,54000012
9041,T6,54000013
9042,T7,54000014
9043,T1,54000015
9044,T2,54000016
9045,T3,54000017
9046,T4,54000018
9047,T5,54000019
9048,T6,54000020
9049,T7,54000021
9050,T8,54000022
9051,T9,54000023
9052,T10,54000024
9053,T1,54000025
9054,T2,54000026
9055,T3,54000027
9056,T4,54000028
9057,T5,54000029
9058,T6,54000030
9059,T7,54000031
9060,T8,54000032
9061,T9,54000033
9062,T10,54000034
9063,T1,54000035
9064,T2,54000036
9065,T3,54000037
9066,T4,54000038
9067,T5,54000039
9068,T6,54000040
9069,T7,54000041
9070,T8,54000042
9071,T9,54000043
9072,T10,54000044
9073,T1,54000045
9074,T2,54000046
9075,T3,54000047
9076,T4,54000048
9077,T5,54000049
9078,T6,54000050
9079,T7,54000051
9080,T8,54000052
9081,T9,54000053
9082,T10,54000054
9083,T1,54000055
9084,T2,54000056
9085,T3,54000057
9086,T4,54000058
9087,T5,54000000
9088,T6,54000001
9089,T7,54000002
9090,T8,54000003
9091,T9,54000004
9092,T10,54000005
9093,T1,54000006
9094,T2,54000007
9095,T3,54000008
9096,T4,54000009
9097,T5,54000010
9098,T6,54000011
9099,T7,54000012
9100,T8,54000013
9101,T9,54000014
9102,T10,54000015
9103,T1,54000016
9104,T2,54000017
9105,T3,54000018
9106,T4,54000019
9107,T5,54000020
9108,T6,54000021
9109,T7,54000022
9110,T8,54000023
9111,T9,54000024
9112,T10,54000025
9113,T1,54000026
9114,T2,54000027
9115,T3,54000028
9116,T4,54000029
9117,T5,54000030
9118,T6,54000031
9119,T7,54000032
9120,T8,54000033
9121,T9,54000034
9122,T10,54000035
9123,T1,54000036
9124,T2,54000037
9125,T3,54000038
9126,T4,54000039
9127,T5,54000040
9128,T6,54000041
9129,T7,54000042
9130,T8,54000043
9131,T9,54000044
9132,T10,54000045
9133,T1,54000046
9134,T2,54000047
9135,T3,54000048
9136,T4,54000049
9137,T5,54000050
9138,T6,54000051
9139,T7,54000052
9140,T8,54000053
9141,T9,54000054
9142,T10,54000055
9143,T1,54000056
9144,T2,54000057
9145,T3,54000058
9146,T4,54000000
9147,T5,54000001
9148,T6,54000002
9149,T7,54000003
9150,T8,54000004
9151,T9,54000005
9152,T10,54000006
9153,T1,54000007
9154,T2,54000008
9155,T3,54000009
9156,T4,54000010
9157,T5,54000011
9158,T6,54000012
9159,T7,54000013
9160,T8,54000014
9161,T9,54000015
9162,T10,54000016
9163,T1,54000017
9164,T2,54000018
9165,T3,54000019
9166,T4,54000020
9167,T5,54000021
9168,T6,54000022
9169,T7,54000023
9170,T8,54000024
9171,T9,54000025
9172,T10,54000026
9173,T1,54000027
9174,T2,54000028
9175,T3,54000029
9176,T4,54000030
9177,T5,54000031
9178,T6,54000032
9179,T7,54000033
9180,T1,54000034
9181,T2,54000035
9182,T3,54000036
9183,T4,54000037
9184,T5,54000038
9185,T6,54000039
9186,T7,54000040
9187,T8,54000041
9188,T9,54000042
9189,T10,54000043
9190,T1,54000044
9191,T2,54000045
9192,T3,54000046
9193,T4,54000047
9194,T5,54000048
9195,T6,54000049
9196,T7,54000050
9197,T8,54000051
9198,T9,54000052
9199,T10,54000053
9200,T1,54000054
9201,T2,54000055
9202,T3,54000056
9203,T4,54000057
9204,T5,54000058
9205,T6,54000000
9206,T7,54000001
9207,T8,54000002
9208,T9,54000003
9209,T10,54000004
9210,T1,54000005
9211,T2,54000006
9212,T3,54000007
9213,T4,54000008
9214,T5,54000009
9215,T6,54000010
9216,T7,54000011
9217,T8,54000012
9218,T9,54000013
9219,T10,54000014
9220,T1,54000015
9221,T2,54000016
9222,T3,54000017
9223,T4,54000018
9224,T5,54000019
9225,T6,54000020
9226,T7,54000021
9227,T8,54000022
9228,T9,54000023
9229,T10,54000024
9230,T1,54000025
9231,T2,54000026
9232,T3,54000027
9233,T4,54000028
9234,T5,54000029
9235,T6,54000030
9236,T7,54000031
9237,T8,54000032
9238,T9,54000033
9239,T10,54000034
9240,T1,54000035
9241,T2,54000036
9242,T3,54000037
9243,T4,54000038
9244,T5,54000039
9245,T6,54000040
9246,T7,54000041
9247,T8,54000042
9248,T9,54000043
9249,T10,54000044
9250,T1,54000045
9251,T2,54000046
9252,T3,54000047
9253,T4,54000048
9254,T5,54000049
9255,T6,54000050
9256,T7,54000051
9257,T8,54000052
9258,T9,54000053
9259,T10,54000054
9260,T1,54000055
9261,T2,54000056
9262,T3,54000057
9263,T4,54000058
9264,T5,54000000
9265,T6,54000001
9266,T7,54000002
9267,T8,54000003
9268,T9,54000004
9269,T10,54000005
9270,T1,54000006
9271,T2,54000007
9272,T3,54000008
9273,T4,54000009
9274,T5,54000010
9275,T6,54000011
9276,T7,54000012
9277,T8,54000013
9278,T9,54000014
9279,T10,54000015
9280,T1,54000016
9281,T2,54000017
9282,T3,54000018
9283,T4,54000019
9284,T5,54000020
9285,T6,54000021
9286,T7,54000022
9287,T8,54000023
9288,T9,54000024
9289,T10,54000025
9290,T1,54000026
9291,T2,54000027
9292,T3,54000028
9293,T4,54000029
9294,T5,54000030
9295,T6,54000031
9296,T7,54000032
9297,T8,54000033
9298,T9,54000034
9299,T10,54000035
9300,T1,54000036
9301,T2,54000037
9302,T3,54000038
9303,T4,54000039
9304,T5,54000040
9305,T6,54000041
9306,T7,54000042
9307,T8,54000043
9308,T9,54000044
9309,T10,54000045
9310,T1,54000046
9311,T2,54000047
9312,T3,54000048
9313,T4,54000049
9314,T5,54000050
9315,T6,54000051
9316,T7,54000052
9317,T1,54000053
9318,T2,54000054
9319,T3,54000055
9320,T4,54000056
9321,T5,54000057
9322,T6,54000058
9323,T7,54000000
9324,T8,54000001
9325,T9,54000002
9326,T10,54000003
9327,T1,54000004
9328,T2,54000005
9329,T3,54000006
9330,T4,54000007
9331,T5,54000008
9332,T6,54000009
9333,T7,54000010
9334,T8,54000011
9335,T9,54000012
9336,T10,54000013
9337,T1,54000014
9338,T2,54000015
9339,T3,54000016
9340,T4,54000017
9341,T5,54000018
9342,T6,54000019
9343,T7,54000020
9344,T8,54000021
9345,T9,54000022
9346,T10,54000023
9347,T1,54000024
9348,T2,54000025
9349,T3,54000026
9350,T4,54000027
9351,T5,54000028
9352,T6,54000029
9353,T7,54000030
9354,T8,54000031
9355,T9,54000032
9356,T10,54000033
9357,T1,54000034
9358,T2,54000035
9359,T3,54000036
9360,T4,54000037
9361,T5,54000038
9362,T6,54000039
9363,T7,54000040
9364,T8,54000041
9365,T9,54000042
9366,T10,54000043
9367,T1,54000044
9368,T2,54000045
9369,T3,54000046
9370,T4,54000047
9371,T5,54000048
9372,T6,54000049
9373,T7,54000050
9374,T8,54000051
9375,T9,54000052
9376,T10,54000053
9377,T1,54000054
9378,T2,54000055
9379,T3,54000056
9380,T4,54000057
9381,T5,54000058
9382,T6,54000000
9383,T7,54000001
9384,T8,54000002
9385,T9,54000003
9386,T10,54000004
9387,T1,54000005
9388,T2,54000006
9389,T3,54000007
9390,T4,54000008
9391,T5,54000009
9392,T6,54000010
9393,T7,54000011
9394,T8,54000012
9395,T9,54000013
9396,T10,54000014
9397,T1,54000015
9398,T2,54000016
9399,T3,54000017
9400,T4,54000018
9401,T5,54000019
9402,T6,54000020
9403,T7,54000021
9404,T8,54000022
9405,T9,54000023
9406,T10,54000024
9407,T1,54000025
9408,T2,54000026
9409,T3,54000027
9410,T4,54000028
9411,T5,54000029
9412,T6,54000030
9413,T7,54000031
9414,T8,54000032
9415,T9,54000033
9416,T10,54000034
9417,T1,54000035
9418,T2,54000036
9419,T3,54000037
9420,T4,54000038
9421,T5,54000039
9422,T6,54000040
9423,T7,54000041
9424,T8,54000042
9425,T9,54000043
9426,T10,54000044
9427,T1,54000045
9428,T2,54000046
9429,T3,54000047
9430,T4,54000048
9431,T5,54000049
9432,T6,54000050
9433,T7,54000051
9434,T8,54000052
9435,T9,54000053
9436,T10,54000054
9437,T1,54000055
9438,T2,54000056
9439,T3,54000057
9440,T4,54000058
9441,T5,54000000
9442,T6,54000001
9443,T7,54000002
9444,T8,54000003
9445,T9,54000004
9446,T10,54000005
9447,T1,54000006
9448,T2,54000007
9449,T3,54000008
9450,T4,54000009
9451,T5,54000010
9452,T6,54000011
9453,T7,54000012
9454,T1,54000013
9455,T2,54000014
9456,T3,54000015
9457,T4,54000016
9458,T5,54000017
9459,T6,54000018
9460,T7,54000019
9461,T8,54000020
9462,T9,54000021
9463,T10,54000022
9464,T1,54000023
9465,T2,54000024
9466,T3,54000025
9467,T4,54000026
9468,T5,54000027
9469,T6,54000028
9470,T7,54000029
9471,T8,54000030
9472,T9,54000031
9473,T10,54000032
9474,T1,54000033
9475,T2,54000034
9476,T3,54000035
9477,T4,54000036
9478,T5,54000037
9479,T6,54000038
9480,T7,54000039
9481,T8,54000040
9482,T9,54000041
9483,T10,54000042
9484,T1,54000043
9485,T2,54000044
9486,T3,54000045
9487,T4,54000046
9488,T5,54000047
9489,T6,54000048
9490,T7,54000049
9491,T8,54000050
9492,T9,54000051
9493,T10,54000052
9494,T1,54000053
9495,T2,54000054
9496,T3,54000055
9497,T4,54000056
9498,T5,54000057
9499,T6,54000058
9500,T7,54000000
9501,T8,54000001
9502,T9,54000002
9503,T10,54000003
9504,T1,54000004
9505,T2,54000005
9506,T3,54000006
9507,T4,54000007
9508,T5,54000008
9509,T6,54000009
9510,T7,54000010
9511,T8,54000011
9512,T9,54000012
9513,T10,54000013
9514,T1,54000014
9515,T2,54000015
9516,T3,54000016
9517,T4,54000017
9518,T5,54000018
9519,T6,54000019
9520,T7,54000020
9521,T8,54000021
9522,T9,54000022
9523,T10,54000023
9524,T1,54000024
9525,T2,54000025
9526,T3,54000026
9527,T4,54000027
9528,T5,54000028
9529,T6,54000029
9530,T7,54000030
9531,T8,54000031
9532,T9,54000032
9533,T10,54000033
9534,T1,54000034
9535,T2,54000035
9536,T3,54000036
9537,T4,54000037
9538,T5,54000038
9539,T6,54000039
9540,T7,54000040
9541,T8,54000041
9542,T9,54000042
9543,T10,54000043
9544,T1,54000044
9545,T2,54000045
9546,T3,54000046
9547,T4,54000047
9548,T5,54000048
9549,T6,54000049
9550,T7,54000050
9551,T8,54000051
9552,T9,54000052
9553,T10,54000053
9554,T1,54000054
9555,T2,54000055
9556,T3,54000056
9557,T4,54000057
9558,T5,54000058
9559,T6,54000000
9560,T7,54000001
9561,T8,54000002
9562,T9,54000003
9563,T10,54000004
9564,T1,54000005
9565,T2,54000006
9566,T3,54000007
9567,T4,54000008
9568,T5,54000009
9569,T6,54000010
9570,T7,54000011
9571,T8,54000012
9572,T9,54000013
9573,T10,54000014
9574,T1,54000015
9575,T2,54000016
9576,T3,54000017
9577,T4,54000018
9578,T5,54000019
9579,T6,54000020
9580,T7,54000021
9581,T8,54000022
9582,T9,54000023
9583,T10,54000024
9584,T1,54000025
9585,T2,54000026
9586,T3,54000027
9587,T4,54000028
9588,T5,54000029
9589,T6,54000030
9590,T7,54000031
9591,T1,54000032
9592,T2,54000033
9593,T3,54000034
9594,T4,54000035
9595,T5,54000036
9596,T6,54000037
9597,T7,54000038
9598,T8,54000039
9599,T9,54000040
9600,T10,54000041
9601,T1,54000042
9602,T2,54000043
9603,T3,54000044
9604,T4,54000045
9605,T5,54000046
9606,T6,54000047
9607,T7,54000048
9608,T8,54000049
9609,T9,54000050
9610,T10,54000051
9611,T1,54000052
9612,T2,54000053
9613,T3,54000054
9614,T4,54000055
9615,T5,54000056
9616,T6,54000057
9617,T7,54000058
9618,T8,54000000
9619,T9,54000001
9620,T10,54000002
9621,T1,54000003
9622,T2,54000004
9623,T3,54000005
9624,T4,54000006
9625,T5,54000007
9626,T6,54000008
9627,T7,54000009
9628,T8,54000010
9629,T9,54000011
9630,T10,54000012
9631,T1,54000013
9632,T2,54000014
9633,T3,54000015
9634,T4,54000016
9635,T5,54000017
9636,T6,54000018
9637,T7,54000019
9638,T8,54000020
9639,T9,54000021
9640,T10,54000022
9641,T1,54000023
9642,T2,54000024
9643,T3,54000025
9644,T4,54000026
9645,T5,54000027
9646,T6,54000028
9647,T7,54000029
9648,T8,54000030
9649,T9,54000031
9650,T10,54000032
9651,T1,54000033
9652,T2,54000034
9653,T3,54000035
9654,T4,54000036
9655,T5,54000037
9656,T6,54000038
9657,T7,54000039
9658,T8,54000040
9659,T9,54000041
9660,T10,54000042
9661,T1,54000043
9662,T2,54000044
9663,T3,54000045
9664,T4,54000046
9665,T5,54000047
9666,T6,54000048
9667,T7,54000049
9668,T8,54000050
9669,T9,54000051
9670,T10,54000052
9671,T1,54000053
9672,T2,54000054
9673,T3,54000055
9674,T4,54000056
9675,T5,54000057
9676,T6,54000058
9677,T7,54000000
9678,T8,54000001
9679,T9,54000002
9680,T10,54000003
9681,T1,54000004
9682,T2,54000005
9683,T3,54000006
9684,T4,54000007
9685,T5,54000008
9686,T6,54000009
9687,T7,54000010
9688,T8,54000011
9689,T9,54000012
9690,T10,54000013
9691,T1,54000014
9692,T2,54000015
9693,T3,54000016
9694,T4,54000017
9695,T5,54000018
9696,T6,54000019
9697,T7,54000020
9698,T8,54000021
9699,T9,54000022
9700,T10,54000023
9701,T1,54000024
9702,T2,54000025
9703,T3,54000026
9704,T4,54000027
9705,T5,54000028
9706,T6,54000029
9707,T7,54000030
9708,T8,54000031
9709,T9,54000032
9710,T10,54000033
9711,T1,54000034
9712,T2,54000035
9713,T3,54000036
9714,T4,54000037
9715,T5,54000038
9716,T6,54000039
9717,T7,54000040
9718,T8,54000041
9719,T9,54000042
9720,T10,54000043
9721,T1,54000044
9722,T2,54000045
9723,T3,54000046
9724,T4,54000047
9725,T5,54000048
9726,T6,54000049
9727,T7,54000050
9728,T1,54000051
9729,T2,54000052
9730,T3,54000053
9731,T4,54000054
9732,T5,54000055
9733,T6,54000056
9734,T7,54000057
9735,T8,54000058
9736,T9,54000000
9737,T10,54000001
9738,T1,54000002
9739,T2,54000003
9740,T3,54000004
9741,T4,54000005
9742,T5,54000006
9743,T6,54000007
9744,T7,54000008
9745,T8,54000009
9746,T9,54000010
9747,T10,54000011
9748,T1,54000012
9749,T2,54000013
9750,T3,54000014
9751,T4,54000015
9752,T5,54000016
9753,T6,54000017
9754,T7,54000018
9755,T8,54000019
9756,T9,54000020
9757,T10,54000021
9758,T1,54000022
9759,T2,54000023
9760,T3,54000024
9761,T4,54000025
9762,T5,54000026
9763,T6,54000027
9764,T7,54000028
9765,T8,54000029
9766,T9,54000030
9767,T10,54000031
9768,T1,54000032
9769,T2,54000033
9770,T3,54000034
9771,T4,54000035
9772,T5,54000036
9773,T6,54000037
9774,T7,54000038
9775,T8,54000039
9776,T9,54000040
9777,T10,54000041
9778,T1,54000042
9779,T2,54000043
9780,T3,54000044
9781,T4,54000045
9782,T5,54000046
9783,T6,54000047
9784,T7,54000048
9785,T8,54000049
9786,T9,54000050
9787,T10,54000051
9788,T1,54000052
9789,T2,54000053
9790,T3,54000054
9791,T4,54000055
9792,T5,54000056
9793,T6,54000057
9794,T7,54000058
9795,T8,54000000
9796,T9,54000001
9797,T10,54000002
9798,T1,54000003
9799,T2,54000004
9800,T3,54000005
9801,T4,54000006
9802,T5,54000007
9803,T6,54000008
9804,T7,54000009
9805,T8,54000010
9806,T9,54000011
9807,T10,54000012
9808,T1,54000013
9809,T2,54000014
9810,T3,54000015
9811,T4,54000016
9812,T5,54000017
9813,T6,54000018
9814,T7,54000019
9815,T8,54000020
9816,T9,54000021
9817,T10,54000022
9818,T1,54000023
9819,T2,54000024
9820,T3,54000025
9821,T4,54000026
9822,T5,54000027
9823,T6,54000028
9824,T7,54000029
9825,T8,54000030
9826,T9,54000031
9827,T10,54000032
9828,T1,54000033
9829,T2,54000034
9830,T3,54000035
9831,T4,54000036
9832,T5,54000037
9833,T6,54000038
9834,T7,54000039
9835,T8,54000040
9836,T9,54000041
9837,T10,54000042
9838,T1,54000043
9839,T2,54000044
9840,T3,54000045
9841,T4,54000046
9842,T5,54000047
9843,T6,54000048
9844,T7,54000049
9845,T8,54000050
9846,T9,54000051
9847,T10,54000052
9848,T1,54000053
9849,T2,54000054
9850,T3,54000055
9851,T4,54000056
9852,T5,54000057
9853,T6,54000058
9854,T7,54000000
9855,T8,54000001
9856,T9,54000002
9857,T10,54000003
9858,T1,54000004
9859,T2,54000005
9860,T3,54000006
9861,T4,54000007
9862,T5,54000008
9863,T6,54000009
9864,T7,54000010
9865,T1,54000011
9866,T2,54000012
9867,T3,54000013
9868,T4,54000014
9869,T5,54000015
9870,T6,54000016
9871,T7,54000017
9872,T8,54000018
9873,T9,54000019
9874,T10,54000020
9875,T1,54000021
9876,T2,54000022
9877,T3,54000023
9878,T4,54000024
9879,T5,54000025
9880,T6,54000026
9881,T7,54000027
9882,T8,54000028
9883,T9,54000029
9884,T10,54000030
